date,avg_difangle,var_difangle,avgdis,vardis,decardis,movdistr_mean_a,movdistr_var_a,movdistr_mean_b,movdistr_var_b,motionsync_a_1,motionsync_a_2,motionsync_a_3,motionsync_a_4,motion_reaction_a,motion_reaction_b,varpos_a,varpos_b,M_1,M_2,M_3,M_4,M_5,M_6,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6
11252119_M,176.12625889197375,10.231815778771107,223.41292768796876,166.5704085571036,37.67113040442149,36.296499887816914,34.86251218042431,42.168335419274094,37.24824392776473,3983, 421,  43,  23,6.575536226875099,12.494801147626896,258.06365024805035,317.51418408848275,0,0,2,2,2,2,0,1,5,5,3,4
11252119_F,177.0232016042306,3.723917948058566,248.1514972826153,344.42772972950627,37.67113040442149,42.168335419274094,37.24824392776473,36.296499887816914,34.86251218042431,3716, 473, 253,  28,12.494801147626896,6.575536226875099,317.51418408848275,258.06365024805035,0,1,5,5,3,4,0,0,2,2,2,2
11362113_M,176.3425438845865,10.441441108988853,152.48418157537014,38.394369289548706,12.78979120156373,37.17848042622192,36.36734991226779,54.903832505322924,49.04235906550158,3765, 516, 155,  34,7.6248913348025615,11.44590748506744,48.454242534572806,91.01091162791185,0,0,4,6,2,1,0,1,6,6,2,5
11362113_F,176.1501892189484,14.322895132310393,171.8722989649128,82.31284851563571,12.78979120156373,54.903832505322924,49.04235906550158,37.17848042622192,36.36734991226779,3472, 889,  84,  25,11.44590748506744,7.6248913348025615,91.01091162791185,48.454242534572806,0,1,6,6,2,5,0,0,4,6,2,1
11242119_M,178.00089188776175,4.087999697634062,214.0063054718332,94.90121829640057,27.586607270037064,32.17063046892529,32.53686570169309,37.804699738903395,46.13393888817691,3741, 467, 233,  29,6.0796910821708545,13.855022936580772,149.94396625329415,487.1902353363143,0,1,5,4,5,5,0,1,5,5,1,2
11242119_F,147.57712792388358,442.72768138814234,165.17170980214485,373.4262810360596,27.586607270037064,37.804699738903395,46.13393888817691,32.17063046892529,32.53686570169309,3586, 731, 119,  34,13.855022936580772,6.0796910821708545,487.1902353363143,149.94396625329415,0,1,5,5,1,2,0,1,5,4,5,5
11382114_F,175.93320594251043,2.8556081964515267,202.16862919679915,77.06536868713631,-15.199808209829484,43.39686623012161,34.80283742050525,39.475302995655156,35.48224928528861,4085, 314,  16,  55,9.684651427161544,7.730251115889911,66.55030531770086,61.2102043714013,0,0,2,2,1,1,0,1,6,6,6,5
11382114_M,148.18027901851082,31.412427851446665,120.7071161430592,80.03211242601596,-15.199808209829484,39.475302995655156,35.48224928528861,43.39686623012161,34.80283742050525,3178,1077, 178,  37,7.730251115889911,9.684651427161544,61.2102043714013,66.55030531770086,0,1,6,6,6,5,0,0,2,2,1,1
11282113_F,176.2866075181003,12.293466855439961,185.4964240221355,100.08334166678128,-7.191908399065312,42.25179588803567,38.36635938804394,48.381260688981186,42.607190224835584,3550, 572, 305,  43,11.488224098253886,12.377237012313367,119.78884767635788,141.01202529578552,0,0,5,5,2,2,0,0,2,1,1,1
11282113_M,155.82197330456,95.68908607618194,170.0272369134846,85.16537423244297,-7.191908399065312,48.381260688981186,42.607190224835584,42.25179588803567,38.36635938804394,3147, 886, 316, 121,12.377237012313367,11.488224098253886,141.01202529578552,119.78884767635788,0,0,2,1,1,1,0,0,5,5,2,2
11382120_F,175.3238555297318,2.6629049042659445,218.98164761449672,48.778008040395996,-11.093774625437334,31.099688819737718,28.410339224926247,47.8062015503876,38.75519696941467,3672, 612, 138,  48,5.334540396096513,8.891604884245409,33.11036104816779,147.2987365292225,0,1,2,4,5,1,0,1,5,6,5,5
11382120_M,171.29721859239854,26.146317183354654,156.28110194649594,101.00384105561186,-11.093774625437334,47.8062015503876,38.75519696941467,31.099688819737718,28.410339224926247,1592,1979, 651, 248,8.891604884245409,5.334540396096513,147.2987365292225,33.11036104816779,0,1,5,6,5,5,0,1,2,4,5,1
11382118_F,170.3701678768876,1.3690105936610832,256.83305279335144,49.00299284753195,-20.376200204081215,51.293119371969524,44.17860790250732,55.17663981588032,42.84285702325589,3432, 891, 115,  32,10.200373431989192,10.540555206431446,23.91462438118319,110.27222730425026,0,0,5,6,1,2,0,0,3,4,3,3
11382118_M,177.4094571238937,4.062162380702399,191.70117526910332,44.0527337778654,-20.376200204081215,55.17663981588032,42.84285702325589,51.293119371969524,44.17860790250732,2774,1415, 245,  36,10.540555206431446,10.200373431989192,110.27222730425026,23.91462438118319,0,0,3,4,3,3,0,0,5,6,1,2
11402102_M,171.31146312877968,3.7012473717830456,154.7841691303295,60.1343199668883,3.1469518945033315,31.096893990546928,26.011870059756227,30.574865055151374,32.64861717209171,4162, 183,  83,  42,5.797753320502512,7.084361477133207,58.901161150500904,28.703292625161986,0,0,1,1,1,1,0,0,1,1,1,1
11402102_F,171.7892866382845,2.324949679880721,165.60442343755122,88.43493791624768,3.1469518945033315,30.574865055151374,32.64861717209171,31.096893990546928,26.011870059756227,3774, 303, 275, 118,7.084361477133207,5.797753320502512,28.703292625161986,58.901161150500904,0,0,1,1,1,1,0,0,1,1,1,1
11392114_M,171.49100409886267,0.9563879541226324,207.95392236416453,3.9461733590272017,5.879493013165586,2.4079795510113358,12.626685469187482,47.86137142857143,40.3034650669753,4332,  89,  21,  28,0.27717647165896764,8.886524206608662,0.25276394406655966,42.064584726108855,0,1,6,5,7,6,0,0,2,2,1,2
11392114_F,178.05659653335047,1.5352395786270188,212.19746283979188,78.83676435514174,5.879493013165586,47.86137142857143,40.3034650669753,2.4079795510113358,12.626685469187482,2717,1454, 259,  40,8.886524206608662,0.27717647165896764,42.064584726108855,0.25276394406655966,0,0,2,2,1,2,0,1,6,5,7,6
11262114_M,169.9644371965729,2.507628688302027,211.7305645569406,31.24136573252444,-44.36182061199918,32.79706080323087,32.612817224490804,43.264304214739816,35.29266474386835,3826, 529,  93,  22,6.010383372882792,10.910102067662141,46.64103005274834,228.1449254180959,1,1,5,6,4,2,0,1,3,3,1,1
11262114_F,173.42389114556428,10.517235923703069,131.79844780188884,381.36915701278525,-44.36182061199918,43.264304214739816,35.29266474386835,32.79706080323087,32.612817224490804,4156, 210,  77,  27,10.910102067662141,6.010383372882792,228.1449254180959,46.64103005274834,0,1,3,3,1,1,1,1,5,6,4,2
11362120_M,173.6432723694559,10.584530120565677,184.86556319111182,35.69021269971285,-22.656402054709986,33.878068364303736,32.4343689173911,40.801496792587315,38.7056451459042,4208, 185,  58,  19,7.043338139019076,9.061105834153784,46.26895499540503,62.55252525809107,0,1,4,5,4,1,0,1,7,7,7,7
11362120_F,168.30725933642472,16.50128875510887,173.42240548795144,47.86927477255574,-22.656402054709986,40.801496792587315,38.7056451459042,33.878068364303736,32.4343689173911,3114, 867, 332, 157,9.061105834153784,7.043338139019076,62.55252525809107,46.26895499540503,0,1,7,7,7,7,0,1,4,5,4,1
12352204_M,167.73761186612316,0.9199205283178109,253.01099130849258,51.59161042723276,11.081341292945865,47.72227303910359,39.732561108147394,25.44542607917692,22.382288245392278,3265, 990, 160,  55,8.955926998834197,4.560762615792408,29.16492487231735,42.70785834204273,0,1,5,6,5,5,0,1,5,6,3,3
12352204_F,172.58977419182992,1.6228280552253473,170.644969652414,44.01433232670274,11.081341292945865,25.44542607917692,22.382288245392278,47.72227303910359,39.732561108147394,3966, 409,  56,  39,4.560762615792408,8.955926998834197,42.70785834204273,29.16492487231735,0,1,5,6,3,3,0,1,5,6,5,5
12282205_F,175.57691821155305,11.152443370774286,176.58185389422962,86.70554194360447,-10.209698740996316,55.22406287787182,42.63417728455932,22.421070234113714,16.810094507123807,2848,1365, 212,  45,12.632250205190584,4.111235209996174,111.58498845157865,6.142410505415861,0,1,3,3,1,2,0,0,3,3,3,3
12282205_M,150.59629560619868,1.2969112757240104,210.5992655004755,6.442703993577686,-10.209698740996316,22.421070234113714,16.810094507123807,55.22406287787182,42.63417728455932,4218, 182,  47,  23,4.111235209996174,12.632250205190584,6.142410505415861,111.58498845157865,0,0,3,3,3,3,0,1,3,3,1,2
12272212_M,167.7730790871884,96.15204749883132,114.15641864409011,554.9587490219087,9.310318252571847,44.84017521902378,39.423132862892096,30.245498999777727,22.919670870564733,4083, 231, 117,  39,13.41447169840305,5.113075360950678,526.3441631921264,33.26924003024756,0,0,3,5,3,3,0,0,1,6,1,1
12272212_F,174.11401298981983,1.8091612705107862,187.65545692068514,27.28948788887578,9.310318252571847,30.245498999777727,22.919670870564733,44.84017521902378,39.423132862892096,2998,1180, 267,  25,5.113075360950678,13.41447169840305,33.26924003024756,526.3441631921264,0,0,1,6,1,1,0,0,3,5,3,3
12232202_F,175.19972065593726,1.811449801195942,186.93047870663924,35.83613050669672,27.90616099617887,30.388534305903807,26.664563988733708,41.124454148471614,37.11669918414756,4050, 341,  48,  31,5.898182945413559,7.882493537190555,16.65906061175812,34.177970844242566,0,0,2,2,1,1,0,0,3,3,2,2
12232202_M,169.69448811978233,9.516648221346014,164.26770583960067,26.95415152775022,27.90616099617887,41.124454148471614,37.11669918414756,30.388534305903807,26.664563988733708,3454, 675, 260,  81,7.882493537190555,5.898182945413559,34.177970844242566,16.65906061175812,0,0,3,3,2,2,0,0,2,2,1,1
12232216_M,171.14995666674739,2.8953548098153035,155.02662930269577,12.26420704454487,0.22983927785531932,34.05343082114736,33.86877528488567,17.011928651059087,22.71620567799926,3279, 913, 207,  71,6.285200812665988,3.0218531715597208,16.34239986843235,21.966868327064038,0,0,4,4,2,2,0,1,4,6,2,2
12232216_F,173.11461664710302,3.2653756176533753,178.2916926510325,17.685664963091554,0.22983927785531932,17.011928651059087,22.71620567799926,34.05343082114736,33.86877528488567,3808, 630,  15,  17,3.0218531715597208,6.285200812665988,21.966868327064038,16.34239986843235,0,1,4,6,2,2,0,0,4,4,2,2
12222211_F,167.9399705487678,5.8856871249188885,186.94050207651588,24.968683380156563,-43.087894583149875,24.686622073578594,22.55430605918665,27.162520535085662,29.140913560128105,3841, 536,  65,  28,4.404689474163499,7.003453517025303,24.38757714940552,136.9639891613346,0,1,6,6,2,4,0,0,2,3,1,1
12222211_M,172.13053446044822,9.95295409651469,173.59423846407827,147.63370541005852,-43.087894583149875,27.162520535085662,29.140913560128105,24.686622073578594,22.55430605918665,4026, 226, 116, 102,7.003453517025303,4.404689474163499,136.9639891613346,24.38757714940552,0,0,2,3,1,1,0,1,6,6,2,4
12312202_F,168.14435474500974,3.0383371579753433,171.2431869601532,26.737586396680573,-2.624470637321906,29.523411371237458,24.67823951215731,23.44715719063545,17.914366327167205,3206, 959, 191, 114,5.219978491810717,4.156878757410205,28.611767104263063,8.253330769623076,0,0,2,3,1,1,0,1,5,5,5,4
12312202_M,177.8652588122736,0.8711146294800475,158.74362987668113,7.459973575268187,-2.624470637321906,23.44715719063545,17.914366327167205,29.523411371237458,24.67823951215731,2541,1813,  91,  25,4.156878757410205,5.219978491810717,8.253330769623076,28.611767104263063,0,1,5,5,5,4,0,0,2,3,1,1
12242212_M,177.09044168037695,0.8497996533659492,176.2429686442783,15.396003451931144,-2.271174434180921,27.339910813823856,24.622279457839827,40.92967859585138,34.891688398128956,4059, 315,  75,  21,4.724928751424699,7.5984288115042045,11.998848088076615,59.125157773044144,0,1,4,7,2,2,0,1,2,7,1,1
12242212_F,175.86240489064227,3.816875018506201,226.42908606310758,53.0556512924849,-2.271174434180921,40.92967859585138,34.891688398128956,27.339910813823856,24.622279457839827,3412, 793, 197,  68,7.5984288115042045,4.724928751424699,59.125157773044144,11.998848088076615,0,1,2,7,1,1,0,1,4,7,2,2
12332208_M,176.27508724027368,12.987006620368607,150.83041405179105,365.46619696527506,59.48416599915066,60.74644280022766,49.36717512338313,30.316405362417633,33.12328384439575,3236, 896, 251,  87,20.718246025726476,6.173075301793433,238.2365260440983,24.221619001598803,0,0,4,4,3,3,0,1,5,5,2,2
12332208_F,168.77583602090192,8.105297763379754,173.28917709483775,74.68776846063088,59.48416599915066,30.316405362417633,33.12328384439575,60.74644280022766,49.36717512338313,4027, 383,  19,  41,6.173075301793433,20.718246025726476,24.221619001598803,238.2365260440983,0,1,5,5,2,2,0,0,4,4,3,3
12352213_M,165.2550342000513,2.3388705816161104,214.0666056922853,12.208327383647896,-5.726262880750028,29.20720215391519,26.82826201121238,32.68581907090464,25.12226893350506,4228, 174,  48,  20,5.496891296281691,5.714474953951623,15.344008125324411,15.42905170536463,0,0,1,4,2,1,0,1,5,7,3,4
12352213_F,177.22867983184196,0.6919946934536069,215.16019569695328,16.256854315440837,-5.726262880750028,32.68581907090464,25.12226893350506,29.20720215391519,26.82826201121238,2031,1747, 470, 222,5.714474953951623,5.496891296281691,15.42905170536463,15.344008125324411,0,1,5,7,3,4,0,0,1,4,2,1
12282211_F,172.2243186740886,2.5182262779001428,210.78638231770282,24.48769608188873,15.236545526906696,34.924856156501725,34.4093001168364,24.069007803790413,20.119818856856416,3644, 592, 200,  34,6.882780586718182,4.138981141339032,15.791978436435489,7.892883542903101,0,0,4,5,2,2,0,0,3,4,3,3
12282211_M,169.71808707316674,0.5777854331652521,240.764692225423,9.876310930669884,15.236545526906696,24.069007803790413,20.119818856856416,34.924856156501725,34.4093001168364,4256, 171,  28,  15,4.138981141339032,6.882780586718182,7.892883542903101,15.791978436435489,0,0,3,4,3,3,0,0,4,5,2,2
12352207_F,173.06007334910177,9.71702773485776,220.342194148641,13.57747776258915,13.780427307441528,45.85961851593394,38.978769935010966,56.59918128654971,41.97108987499158,3502, 686, 212,  70,9.095133729012467,11.053417650774618,37.04023123562754,53.225431168873534,0,1,4,4,1,3,0,0,1,4,1,2
12352207_M,171.83399106822225,12.116433407374608,120.18505964510975,45.49143810141236,13.780427307441528,56.59918128654971,41.97108987499158,45.85961851593394,38.978769935010966,3549, 790, 105,  26,11.053417650774618,9.095133729012467,53.225431168873534,37.04023123562754,0,0,1,4,1,2,0,1,4,4,1,3
12242216_F,175.82619212791187,4.6539443772831435,157.61518714409968,50.7994481971069,3.430026891476757,34.32569428764958,31.881354035743517,36.45251079300159,33.12070244446585,4267, 143,  37,  23,6.546370306408228,6.82654543166421,47.71969824666327,34.042609483909466,0,1,5,7,2,2,0,1,6,5,5,6
12242216_M,177.9496783244913,1.3756475953222318,154.1434973384906,38.38222825874314,3.430026891476757,36.45251079300159,33.12070244446585,34.32569428764958,31.881354035743517,3159, 982, 257,  72,6.82654543166421,6.546370306408228,34.042609483909466,47.71969824666327,0,1,6,5,5,6,0,1,5,7,2,2
12242205_M,155.21988651733753,9.528113938315801,122.66131601165824,51.00155428810942,23.715336437574194,34.529650220060226,30.874229105837426,57.568780363078496,43.406501727829934,4027, 215, 187,  41,7.456985996795547,14.537782608180128,50.57212130829308,102.37151303464535,0,1,5,4,6,4,0,0,4,7,1,1
12242205_F,165.29041424797038,16.092758987224023,207.63587856358998,124.15526645944672,23.715336437574194,57.568780363078496,43.406501727829934,34.529650220060226,30.874229105837426,3333, 867, 217,  53,14.537782608180128,7.456985996795547,102.37151303464535,50.57212130829308,0,0,4,7,1,1,0,1,5,4,6,4
12332205_M,153.23394074995122,38.091391868549124,128.02198773550964,227.0706562490215,5.09636294129092,57.66644402885386,44.418940709044435,42.664078325455776,38.20361180226232,4097, 284,  47,  42,18.310838631099397,7.5682550548686995,196.2002431579301,43.68731213567848,0,0,5,6,5,4,0,0,1,2,1,1
12332205_F,165.77163280265862,6.276125764352812,192.6885834398606,32.18314527321007,5.09636294129092,42.664078325455776,38.20361180226232,57.66644402885386,44.418940709044435,3469, 803, 170,  28,7.5682550548686995,18.310838631099397,43.68731213567848,196.2002431579301,0,0,1,2,1,1,0,0,5,6,5,4
12232211_F,174.55160264725848,1.2954111788027955,176.2730466382052,12.506362218470086,-2.734468875207426,25.471104689931096,30.158808543156393,30.61315610088616,32.3771923289958,3529, 727, 141,  73,4.299259229963321,5.9075981227082766,12.060009678347896,19.90170162494033,0,1,6,6,2,4,0,1,6,6,7,6
12232211_M,178.52671895984605,1.7966421075083507,149.0019070591014,12.605026084236991,-2.734468875207426,30.61315610088616,32.3771923289958,25.471104689931096,30.158808543156393,3586, 637, 175,  72,5.9075981227082766,4.299259229963321,19.90170162494033,12.060009678347896,0,1,6,6,7,6,0,1,6,6,2,4
12312205_M,141.54367147650555,4.334646870499866,158.71246444878923,12.153628591813542,-27.8512266158819,22.913425205601246,19.772393642921845,54.87161508704062,43.39027109423654,3874, 352, 152,  92,3.9727287600576426,12.526962497656887,10.974897517663655,113.72724760057818,0,0,3,5,3,2,0,1,4,4,1,2
12312205_F,167.94641849166172,21.22552183662089,205.96206055872074,82.53627707251903,-27.8512266158819,54.87161508704062,43.39027109423654,22.913425205601246,19.772393642921845,3472, 746, 225,  27,12.526962497656887,3.9727287600576426,113.72724760057818,10.974897517663655,0,1,4,4,1,2,0,0,3,5,3,2
12332209_M,174.2301955454497,21.91344727763031,142.57017142041505,445.27288782013824,-14.283265408994964,55.924251069900144,46.27240603475353,52.49484789008832,48.407877392751494,3527, 649, 219,  75,22.263847267747707,12.05124441969777,290.38010130150224,83.94128650841968,0,1,6,4,5,5,0,0,2,5,1,1
12332209_F,170.8852070104736,9.318836477637076,192.0051012671727,99.73442071609443,-14.283265408994964,52.49484789008832,48.407877392751494,55.924251069900144,46.27240603475353,2708,1244, 449,  69,12.05124441969777,22.263847267747707,83.94128650841968,290.38010130150224,0,0,2,5,1,1,0,1,6,4,5,5
12242207_F,167.007661265812,12.78899342306826,210.72509934765415,27.999171587945415,18.069153235052795,45.00985915492958,42.2451780339048,35.158358106563,29.660922353989054,3673, 673, 100,  24,9.439142936642419,6.904583649403376,31.48177406408894,59.54128985674853,0,1,5,4,1,3,0,1,7,4,5,6
12242207_M,157.62330334706303,16.069598937812117,116.42165032514706,74.51933556918362,18.069153235052795,35.158358106563,29.660922353989054,45.00985915492958,42.2451780339048,3996, 339, 100,  35,6.904583649403376,9.439142936642419,59.54128985674853,31.48177406408894,0,1,7,4,5,6,0,1,5,4,1,3
12282207_M,175.76680028450235,1.6323691770483264,182.23094464363533,24.36281428832106,11.49096708708737,33.85831645284718,28.493187012004697,42.40622876557192,34.90246944606513,3815, 506, 120,  29,6.194843685525864,7.880171991811464,20.91103725131072,36.22973745415864,0,0,2,3,3,2,0,0,2,3,1,1
12282207_F,177.6228759863642,2.03443174009557,241.9566008372539,34.47664461511273,11.49096708708737,42.40622876557192,34.90246944606513,33.85831645284718,28.493187012004697,3451, 776, 198,  45,7.880171991811464,6.194843685525864,36.22973745415864,20.91103725131072,0,0,2,3,1,1,0,0,2,3,3,2
12282216_M,161.53700878675494,0.13932709838170515,235.68866130757243,0.2749310444322252,8.997930457174675,1.103689708824183,7.456838519723471,28.39739524348811,27.711196718408235,4427,   9,   9,  25,0.09800956690963207,5.63842345617883,0.5347602922453447,20.045898595203568,0,0,4,5,4,3,0,1,4,6,3,3
12282216_F,174.96584172238317,3.5861042585072522,246.87622584469568,24.709112678810758,8.997930457174675,28.39739524348811,27.711196718408235,1.103689708824183,7.456838519723471,4105, 291,  44,  30,5.63842345617883,0.09800956690963207,20.045898595203568,0.5347602922453447,0,1,4,6,3,3,0,0,4,5,4,3
12272216_M,172.09551530684823,1.2744971817030952,177.56430443722007,8.61778972623075,3.2968503717911517,16.942253521126762,46.24745341134276,29.57107843137255,54.915062282616525,3593, 713, 128,  36,4.705060956075666,4.817915768013425,6.536025675591056,61.40970097093712,0,1,5,4,5,6,0,0,2,2,2,2
12272216_F,170.93991862710348,5.728641988334823,189.47670681321776,57.65090855125503,3.2968503717911517,29.57107843137255,54.915062282616525,16.942253521126762,46.24745341134276,3926, 347, 146,  51,4.817915768013425,4.705060956075666,61.40970097093712,6.536025675591056,0,0,2,2,2,2,0,1,5,4,5,6
12302214_M,176.46067843593138,26.084378621080386,167.7165491778716,15.412465199920119,14.76977634715746,1.3776896942242356,11.063473334699466,39.731311065666894,36.42836525772128,4360,  72,  20,  18,1.2053434776496987,7.35137997744163,56.961318875066894,62.564351405540776,0,0,4,3,4,2,0,1,4,6,1,1
12302214_F,178.46320869646746,1.7777816380941218,203.23084901457722,56.135342147454516,14.76977634715746,39.731311065666894,36.42836525772128,1.3776896942242356,11.063473334699466,3360, 754, 282,  74,7.35137997744163,1.2053434776496987,62.564351405540776,56.961318875066894,0,1,4,6,1,1,0,0,4,3,4,2
12222208_F,155.0648620895142,15.928484845491191,188.83293633033335,39.06215686427502,-2.5683349856178666,28.433667654433552,29.266528287064283,39.60952056350829,34.714733898194396,4042, 317,  86,  25,5.751886246086299,7.463487358309537,35.27282759510728,34.283503160523814,0,1,6,6,2,2,0,0,2,2,1,1
12222208_M,155.6888526838311,3.3860453289123478,297.7330564329788,48.85377374332472,-2.5683349856178666,39.60952056350829,34.714733898194396,28.433667654433552,29.266528287064283,3219, 979, 221,  51,7.463487358309537,5.751886246086299,34.283503160523814,35.27282759510728,0,0,2,2,1,1,0,1,6,6,2,2
12312212_F,177.16148913395548,1.6289380278674048,174.0938032139608,12.601015832023647,4.0348501631091835,33.22216048010669,27.54273972942148,30.63976066832242,32.504248773620226,3048,1034, 298,  90,5.683796439874024,5.687540842298667,13.96139269420687,59.67225375483273,0,0,1,5,1,1,0,0,4,5,4,2
12312212_M,175.66903219046173,0.8551882549377274,120.25555051921481,68.82256932057498,4.0348501631091835,30.63976066832242,32.504248773620226,33.22216048010669,27.54273972942148,3629, 555, 213,  73,5.687540842298667,5.683796439874024,59.67225375483273,13.96139269420687,0,0,4,5,4,2,0,0,1,5,1,1
12222207_M,175.57773456103575,2.72327581947534,178.17506282280647,22.58032142230869,8.74678448660518,27.123350480876763,30.418109747787568,55.19859294001481,45.24467883866524,4121, 289,  23,  37,4.848789094220184,12.243737711336204,33.821471096394426,86.86925411182794,0,0,3,4,1,1,0,0,2,3,1,2
12222207_F,175.11566041102955,15.915087979505369,223.708863259791,42.92449901212504,8.74678448660518,55.19859294001481,45.24467883866524,27.123350480876763,30.418109747787568,2457,1364, 532, 117,12.243737711336204,4.848789094220184,86.86925411182794,33.821471096394426,0,0,2,3,1,2,0,0,3,4,1,1
12272204_M,173.90436940806376,46.00353470649072,100.07434945169565,555.1379151532328,68.87661421156702,38.77531125205544,36.36808837186096,27.50088908646366,26.936730742433976,4070, 299,  64,  37,9.217411402659936,4.665506769208046,390.1724909469413,8.568632548867397,0,1,4,5,4,5,0,0,2,2,1,1
12272204_F,176.93719537643577,1.0257106342483402,204.62160821550762,11.644117965965181,68.87661421156702,27.50088908646366,26.936730742433976,38.77531125205544,36.36808837186096,3541, 592, 229, 108,4.665506769208046,9.217411402659936,8.568632548867397,390.1724909469413,0,0,2,2,1,1,0,1,4,5,4,5
12312215_M,170.84656292646577,5.480614357549371,122.64308874699068,109.51278259776208,23.714041581765912,37.110586881472955,36.061120321615725,25.515559013114025,22.836347293182403,3634, 549, 203,  84,7.883801095129497,4.454085164682405,119.67863209606045,8.133982165892547,0,0,3,7,3,3,0,1,5,4,5,5
12312215_F,157.3366961454793,0.9480637958422983,216.97498494876007,9.122573152000038,23.714041581765912,25.515559013114025,22.836347293182403,37.110586881472955,36.061120321615725,1581,1904, 727, 258,4.454085164682405,7.883801095129497,8.133982165892547,119.67863209606045,0,1,5,4,5,5,0,0,3,7,3,3
12282209_F,170.89357499188617,4.304627924932047,218.79672751801598,23.745360740402923,-4.232922358222709,38.36294874689546,34.0066195257823,22.532896199155367,15.063790648448094,3480, 652, 202, 136,6.969684066478433,3.789328728699754,64.78026052044001,21.069427972792898,0,1,5,5,2,2,0,1,5,5,6,6
12282209_M,168.26053797219336,1.0428097476372449,257.39943794980366,13.249343125172002,-4.232922358222709,22.532896199155367,15.063790648448094,38.36294874689546,34.0066195257823,3605, 724, 105,  36,3.789328728699754,6.969684066478433,21.069427972792898,64.78026052044001,0,1,5,5,6,6,0,1,5,5,2,2
12302213_M,169.40867939189414,7.743831847511231,165.2334127094892,78.77265770895868,21.542583069511124,50.641281389345224,41.9990191898408,59.76221610461115,44.071875242909414,2730,1388, 317,  35,10.175072442521738,10.888537193428164,32.94508944975724,44.616384919225766,0,0,5,5,2,2,0,1,5,5,2,3
12302213_F,168.83410310588232,3.0615872720076855,220.16385876883007,48.788625351987356,21.542583069511124,59.76221610461115,44.071875242909414,50.641281389345224,41.9990191898408,2156,1754, 412, 148,10.888537193428164,10.175072442521738,44.616384919225766,32.94508944975724,0,1,5,5,2,3,0,0,5,5,2,2
12272209_F,176.69163449294976,4.373513048448323,195.1771539985264,33.19855703550328,13.937089594965926,24.687415426251693,27.720735290365532,40.43018234165067,34.3802711298354,3840, 492, 109,  29,4.632487892075517,10.683490804507676,20.968746654021274,186.01212399888172,0,0,2,2,2,2,0,0,3,3,3,3
12272209_M,173.64521450560866,212.47340970990447,122.07208138133967,187.96694722758565,13.937089594965926,40.43018234165067,34.3802711298354,24.687415426251693,27.720735290365532,4219, 174,  58,  19,10.683490804507676,4.632487892075517,186.01212399888172,20.968746654021274,0,0,3,3,3,3,0,0,2,2,2,2
12242204_M,165.28262648371106,0.5397211863102297,247.40748907638465,139.24101558527187,-38.92074044257333,32.419873959036686,31.76088595921272,38.140506329113926,36.375729053663214,3926, 494,  25,  25,5.9701151573783005,7.583892580085307,48.1483006587061,36.758824308642616,0,1,7,6,3,3,0,1,6,6,2,4
12242204_F,171.92092312931257,3.8319846769046086,170.281601253648,43.72294116028767,-38.92074044257333,38.140506329113926,36.375729053663214,32.419873959036686,31.76088595921272,3498, 703, 245,  24,7.583892580085307,5.9701151573783005,36.758824308642616,48.1483006587061,0,1,6,6,2,4,0,1,7,6,3,3
12272208_F,172.13985389351456,2.5383808455297916,158.94792854039645,10.916012717023618,41.85802060323914,26.302728696041154,20.55405672256445,42.8981634094655,39.704321901978446,4005, 368,  52,  45,4.740241671899272,9.785666225642668,17.62729430053523,177.46946509460972,0,0,3,2,1,1,0,1,5,5,3,6
12272208_M,161.76281143037124,13.469012522963434,193.7429895259147,191.46067622796667,41.85802060323914,42.8981634094655,39.704321901978446,26.302728696041154,20.55405672256445,3745, 527, 124,  74,9.785666225642668,4.740241671899272,177.46946509460972,17.62729430053523,0,1,5,5,3,6,0,0,3,2,1,1
12302204_F,161.9660581192078,3.294320144777283,208.79326163404485,59.52722955062922,-21.52011427357968,31.92809364548495,28.064982963082265,45.804158051918215,36.74545123206945,3343, 877, 201,  49,5.527002824016637,8.773034910477797,62.53650785335504,32.387690067563774,0,1,4,4,3,3,0,1,6,6,2,2
12302204_M,155.49555067207802,9.953837929933318,136.37356498933588,53.01077209938638,-21.52011427357968,45.804158051918215,36.74545123206945,31.92809364548495,28.064982963082265,4020, 402,  30,  18,8.773034910477797,5.527002824016637,32.387690067563774,62.53650785335504,0,1,6,6,2,2,0,1,4,4,3,3
12302202_F,175.31164567163938,3.5972924932423833,177.04013242586728,14.804843964709464,-4.74256432855816,25.213712374581938,23.4331345825351,38.07480490523969,28.84823685928612,3048,1272, 107,  43,4.367998310649449,6.613462837349125,37.94969141184662,5.131057071317431,0,1,5,5,1,4,0,1,6,6,5,5
12302202_M,175.69444935501465,2.4876463241526454,158.09437519233333,15.495199212406611,-4.74256432855816,38.07480490523969,28.84823685928612,25.213712374581938,23.4331345825351,3040,1180, 224,  26,6.613462837349125,4.367998310649449,5.131057071317431,37.94969141184662,0,1,6,6,5,5,0,1,5,5,1,4
12312209_F,174.56298247797298,3.0616480990708212,188.95047564500527,13.551086859598445,6.68686844071965,29.641360089186175,28.040289446863238,33.37202718006795,28.49737304996687,3563, 684, 188,  35,5.231691537828013,6.856179771162683,19.105696140753437,27.737609836402562,0,1,5,6,5,2,0,0,3,5,4,3
