Date_ID,ID,Part_Num,Event,Group_size,Date_Order,M_1,M_2,M_3,M_4,M_5,M_6,Sex,PP_ID,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6,PP_Sex
13112323,1311,11,3,30,10,1,1,6,6,5,4,1,2323,1,1,6,6,6,4,2
13112324,1311,11,3,30,2,0,0,3,3,2,3,1,2324,0,0,3,3,1,1,2
13112325,1311,11,3,30,4,0,1,5,5,5,4,1,2325,0,1,6,7,6,6,2
13112326,1311,11,3,30,13,0,1,5,4,4,3,1,2326,0,0,2,3,1,1,2
13112327,1311,11,3,30,14,0,1,5,5,5,4,1,2327,0,0,1,3,1,2,2
13112328,1311,11,3,30,11,0,0,3,4,2,2,1,2328,0,0,3,1,1,1,2
13112329,1311,11,3,30,1,0,0,4,5,4,3,1,2329,0,1,3,3,1,1,2
13112330,1311,11,3,30,5,0,0,4,4,3,4,1,2330,0,0,1,1,1,1,2
13112331,1311,11,3,30,6,0,0,4,4,6,4,1,2331,0,1,5,6,2,3,2
13112335,1311,11,3,30,7,0,1,5,5,5,4,1,2335,0,1,3,5,1,1,2
13112336,1311,11,3,30,3,0,1,5,5,4,4,1,2336,0,1,6,7,5,6,2
13112337,1311,11,3,30,12,0,0,4,4,3,3,1,2337,0,0,5,3,2,2,2
13122320,1312,12,3,30,10,1,1,6,5,5,3,1,2320,1,1,7,7,2,1,2
13122321,1312,12,3,30,3,0,1,5,4,3,1,1,2321,0,1,3,6,1,1,2
13122322,1312,12,3,30,4,0,1,5,6,3,1,1,2322,0,1,5,7,4,2,2
13122323,1312,12,3,30,5,1,1,7,7,3,3,1,2323,1,1,5,5,1,1,2
13122324,1312,12,3,30,12,0,0,3,2,1,1,1,2324,0,1,4,4,1,2,2
13122325,1312,12,3,30,14,0,1,5,4,5,2,1,2325,0,1,4,5,1,1,2
13122326,1312,12,3,30,8,0,1,5,5,5,2,1,2326,0,0,2,3,1,1,2
13122327,1312,12,3,30,9,0,1,4,4,4,1,1,2327,0,0,2,4,1,2,2
13122328,1312,12,3,30,6,0,1,4,4,2,2,1,2328,0,999,3,1,1,1,2
13122329,1312,12,3,30,11,0,0,4,4,2,2,1,2329,0,1,2,3,1,1,2
13122330,1312,12,3,30,15,0,1,4,4,4,4,1,2330,0,1,6,5,2,2,2
13122331,1312,12,3,30,1,0,1,5,6,5,3,1,2331,0,1,5,7,1,3,2
13122335,1312,12,3,30,2,0,1,5,5,3,3,1,2335,0,0,2,3,1,1,2
13122336,1312,12,3,30,13,0,1,4,4,3,3,1,2336,0,0,4,2,1,1,2
13122337,1312,12,3,30,7,1,1,5,5,5,5,1,2337,0,0,3,3,1,1,2
13132320,1313,13,3,30,6,0,1,4,3,5,4,1,2320,0,1,4,4,1,1,2
13132321,1313,13,3,30,14,0,1,6,6,6,6,1,2321,0,1,3,3,1,1,2
13132322,1313,13,3,30,15,0,1,7,6,5,4,1,2322,0,1,5,5,4,1,2
13132323,1313,13,3,30,1,0,1,6,6,5,5,1,2323,0,1,3,5,2,1,2
13132324,1313,13,3,30,8,0,1,4,5,6,6,1,2324,0,0,2,1,1,1,2
13132325,1313,13,3,30,10,0,1,6,6,7,6,1,2325,0,0,1,1,1,1,2
13132326,1313,13,3,30,4,0,1,6,6,6,6,1,2326,0,1,2,3,999,999,2
13132327,1313,13,3,30,5,0,1,6,6,6,6,1,2327,0,0,1,1,1,1,2
13132328,1313,13,3,30,2,0,1,6,6,6,6,1,2328,0,1,4,3,1,1,2
13132329,1313,13,3,30,7,0,1,5,5,4,4,1,2329,0,1,4,4,1,2,2
13132330,1313,13,3,30,11,0,1,7,7,5,4,1,2330,0,0,2,3,2,2,2
13132331,1313,13,3,30,12,0,1,7,7,7,6,1,2331,0,0,2,1,1,1,2
13132335,1313,13,3,30,13,0,1,6,6,5,5,1,2335,0,0,2,2,1,1,2
13132336,1313,13,3,30,9,1,1,6,7,5,5,1,2336,1,0,3,3,1,2,2
13132337,1313,13,3,30,3,999,999,6,6,6,6,1,2337,0,0,4,5,2,2,2
13142320,1314,14,3,30,11,0,1,5,3,6,6,1,2320,0,1,3,4,1,1,2
13142321,1314,14,3,30,4,0,1,5,5,3,3,1,2321,0,1,4,7,1,2,2
13142322,1314,14,3,30,5,0,1,5,4,5,4,1,2322,0,0,5,7,3,3,2
13142323,1314,14,3,30,6,0,1,7,6,6,6,1,2323,0,1,5,6,4,1,2
13142324,1314,14,3,30,13,0,0,2,3,2,2,1,2324,0,1,5,5,2,3,2
13142325,1314,14,3,30,15,0,1,7,6,7,6,1,2325,1,1,6,7,1,1,2
13142326,1314,14,3,30,9,0,1,5,6,3,3,1,2326,0,1,3,1,3,1,2
13142327,1314,14,3,30,10,0,1,5,6,3,4,1,2327,0,1,4,4,2,4,2
13142328,1314,14,3,30,7,0,0,3,4,2,3,1,2328,0,0,2,2,1,1,2
13142329,1314,14,3,30,12,0,0,3,3,2,2,1,2329,0,0,999,999,999,999,2
13142330,1314,14,3,30,1,0,0,5,5,3,3,1,2330,0,1,5,5,2,5,2
13142331,1314,14,3,30,2,0,1,6,7,4,5,1,2331,0,1,5,5,1,1,2
13142335,1314,14,3,30,3,0,0,3,4,3,4,1,2335,0,0,2,3,1,1,2
13142336,1314,14,3,30,14,0,1,5,6,5,4,1,2336,0,0,5,3,1,1,2
13142337,1314,14,3,30,8,0,1,7,6,6,7,1,2337,0,1,5,5,1,2,2
13152320,1315,15,3,30,9,0,0,3,3,3,2,1,2320,0,1,6,5,3,1,2
13152321,1315,15,3,30,2,0,1,5,6,6,5,1,2321,0,1,6,6,4,3,2
13152322,1315,15,3,30,3,0,0,4,4,6,4,1,2322,1,0,4,7,3,1,2
13152323,1315,15,3,30,4,1,1,5,6,3,3,1,2323,1,1,6,6,6,3,2
13152324,1315,15,3,30,11,0,0,2,2,1,1,1,2324,0,1,4,3,3,3,2
13152325,1315,15,3,30,13,0,1,5,5,6,5,1,2325,0,1,5,5,3,1,2
13152326,1315,15,3,30,7,0,0,3,3,2,2,1,2326,0,1,45,4,55,1,2
13152327,1315,15,3,30,8,0,0,2,3,2,2,1,2327,0,0,2,4,4,2,2
13152328,1315,15,3,30,5,0,0,4,5,3,2,1,2328,0,1,3,1,1,1,2
13152329,1315,15,3,30,10,0,0,4,6,1,1,1,2329,0,1,3,3,1,1,2
13152330,1315,15,3,30,14,0,0,2,3,1,2,1,2330,0,1,5,4,2,2,2
13152331,1315,15,3,30,15,1,0,3,3,2,1,1,2331,0,1,7,7,6,5,2
13152335,1315,15,3,30,1,0,0,4,3,5,2,1,2335,0,0,2,3,1,1,2
13152336,1315,15,3,30,12,0,0,4,6,3,2,1,2336,0,0,4,4,2,2,2
13152337,1315,15,3,30,6,0,0,4,4,3,4,1,2337,0,0,5,5,2,4,2
11212101,2101,1,1,32,9,1,0,1,7,1,1,2,1121,1,0,5,5,2,2,1
11222101,2101,1,1,32,3,0,1,5,6,4,1,2,1122,0,0,4,5,2,3,1
11232101,2101,1,1,32,14,0,0,2,1,1,1,2,1123,0,1,5,6,2,2,1
11242101,2101,1,1,32,1,0,1,3,5,1,1,2,1124,0,1,3,5,4,4,1
11252101,2101,1,1,32,8,0,0,1,1,1,1,2,1125,0,0,2,3,2,2,1
11262101,2101,1,1,32,7,1,0,7,7,1,1,2,1126,1,1,6,7,3,2,1
11282101,2101,1,1,32,2,0,0,5,1,1,1,2,1128,0,0,4,3,1,1,1
11312101,2101,1,1,32,6,0,1,5,5,5,4,2,1131,0,0,2,1,1,2,1
11322101,2101,1,1,32,11,0,1,4,4,5,2,2,1132,0,0,4,4,2,2,1
11342101,2101,1,1,32,12,0,1,5,4,5,1,2,1134,0,0,2,2,3,2,1
11352101,2101,1,1,32,5,0,1,2,1,1,1,2,1135,0,0,1,1,1,1,1
11362101,2101,1,1,32,4,0,1,6,4,6,5,2,1136,0,1,4,4,3,1,1
11382101,2101,1,1,32,10,0,0,4,1,1,1,2,1138,0,0,3,4,3,3,1
11392101,2101,1,1,32,13,0,0,3,1,1,1,2,1139,0,1,4,5,6,5,1
11212102,2102,2,1,32,3,0,0,1,1,1,1,2,1121,0,0,2,6,1,4,1
11222102,2102,2,1,32,13,0,1,4,4,1,1,2,1122,0,0,1,1,1,1,1
11232102,2102,2,1,32,8,0,0,1,1,1,1,2,1123,0,0,1,2,1,1,1
11242102,2102,2,1,32,11,0,1,4,4,1,1,2,1124,0,1,4,5,3,3,1
11252102,2102,2,1,32,2,0,0,1,1,1,1,2,1125,0,0,2,3,1,1,1
11262102,2102,2,1,32,1,0,1,4,4,1,1,2,1126,0,0,4,7,1,1,1
11282102,2102,2,1,32,12,0,1,4,4,1,1,2,1128,0,0,1,2,1,1,1
11322102,2102,2,1,32,5,0,0,1,1,1,1,2,1132,0,0,1,1,1,1,1
11342102,2102,2,1,32,6,0,0,1,1,1,1,2,1134,0,1,6,6,2,2,1
11362102,2102,2,1,32,14,0,0,1,1,1,1,2,1136,0,0,3,3,1,1,1
11372102,2102,2,1,32,10,0,0,1,1,1,1,2,1137,0,0,2,3,1,1,1
11382102,2102,2,1,32,4,0,0,1,1,1,1,2,1138,0,0,2,2,1,1,1
11392102,2102,2,1,32,7,0,0,1,1,1,1,2,1139,0,1,4,3,6,5,1
11402102,2102,2,1,32,9,0,0,1,1,1,1,2,1140,0,0,1,1,1,1,1
11212103,2103,3,1,32,5,0,0,1,7,1,1,2,1121,1,1,7,7,5,5,1
11232103,2103,3,1,32,10,0,0,3,6,1,1,2,1123,0,1,4,6,5,3,1
11242103,2103,3,1,32,13,0,1,5,6,3,1,2,1124,0,1,6,5,5,6,1
11252103,2103,3,1,32,4,0,1,6,7,4,1,2,1125,0,1,4,3,4,4,1
11262103,2103,3,1,32,3,0,1,4,7,1,1,2,1126,0,1,5,5,5,3,1
11282103,2103,3,1,32,14,0,0,4,4,1,1,2,1128,0,0,1,1,1,1,1
11312103,2103,3,1,32,2,0,0,4,5,3,1,2,1131,0,0,3,2,5,2,1
11322103,2103,3,1,32,7,0,0,4,6,1,1,2,1132,0,1,5,6,5,5,1
11342103,2103,3,1,32,8,0,1,3,6,3,1,2,1134,0,1,6,4,5,3,1
11352103,2103,3,1,32,1,0,1,2,6,1,1,2,1135,0,0,1,5,4,2,1
11372103,2103,3,1,32,12,0,1,6,3,6,1,2,1137,0,1,6,5,7,4,1
11382103,2103,3,1,32,6,0,0,1,2,1,1,2,1138,0,0,3,5,5,3,1
11392103,2103,3,1,32,9,0,0,2,4,1,1,2,1139,0,1,7,6,7,7,1
11402103,2103,3,1,32,11,0,1,3,6,1,1,2,1140,1,1,6,6,6,4,1
11212106,2106,6,1,32,7,1,1,7,7,1,1,2,1121,1,1,7,7,5,4,1
11222106,2106,6,1,32,1,0,0,3,4,2,1,2,1122,0,1,5,6,5,2,1
11232106,2106,6,1,32,12,0,1,3,3,1,1,2,1123,0,1,3,2,3,1,1
11252106,2106,6,1,32,6,0,1,3,4,2,1,2,1125,0,0,2,3,2,2,1
11262106,2106,6,1,32,5,0,1,4,5,2,1,2,1126,0,0,4,6,3,2,1
11312106,2106,6,1,32,4,0,0,2,3,3,1,2,1131,0,0,2,3,5,2,1
11322106,2106,6,1,32,9,0,1,6,6,7,4,2,1132,0,1,5,5,4,4,1
11342106,2106,6,1,32,10,0,1,4,3,5,2,2,1134,0,1,6,6,6,5,1
11352106,2106,6,1,32,3,0,1,3,4,3,2,2,1135,0,0,3,2,2,1,1
11362106,2106,6,1,32,2,0,1,3,4,3,1,2,1136,0,1,7,7,5,3,1
11372106,2106,6,1,32,14,0,1,4,5,2,2,2,1137,0,1,4,4,5,2,1
11382106,2106,6,1,32,8,0,1,3,4,2,1,2,1138,0,1,5,5,6,5,1
11392106,2106,6,1,32,11,0,1,4,5,4,2,2,1139,0,1,6,6,5,5,1
11402106,2106,6,1,32,13,0,1,7,7,2,2,2,1140,0,1,7,6,7,5,1
11222108,2108,8,1,32,10,0,1,4,5,1,2,2,1122,0,1,6,1,6,1,1
11232108,2108,8,1,32,5,0,0,2,2,1,1,2,1123,0,0,4,4,3,4,1
11242108,2108,8,1,32,8,0,0,2,2,1,1,2,1124,0,1,4,4,6,5,1
11262108,2108,8,1,32,14,0,0,3,4,1,1,2,1126,0,1,6,6,6,5,1
11282108,2108,8,1,32,9,0,0,1,1,1,1,2,1128,0,0,1,1,1,1,1
11312108,2108,8,1,32,13,0,0,3,3,1,1,2,1131,0,1,3,2,6,4,1
11322108,2108,8,1,32,2,0,1,4,5,1,2,2,1132,0,1,7,7,7,7,1
11342108,2108,8,1,32,3,0,0,5,5,2,2,2,1134,0,1,7,7,7,7,1
11352108,2108,8,1,32,12,0,0,1,2,1,1,2,1135,0,0,1,1,2,1,1
11362108,2108,8,1,32,11,0,1,4,5,2,1,2,1136,0,1,7,5,7,3,1
11372108,2108,8,1,32,7,0,0,2,3,1,1,2,1137,0,1,3,2,6,2,1
11382108,2108,8,1,32,1,0,0,2,3,1,1,2,1138,0,0,3,3,7,2,1
11392108,2108,8,1,32,4,0,0,2,4,1,1,2,1139,0,1,6,5,7,6,1
11402108,2108,8,1,32,6,0,0,2,4,1,1,2,1140,0,1,6,5,6,4,1
11212109,2109,9,1,32,8,1,1,5,5,1,1,2,1121,1,1,6,7,2,2,1
11222109,2109,9,1,32,2,0,1,7,7,6,5,2,1122,0,0,3,2,2,1,1
11232109,2109,9,1,32,13,0,0,3,3,1,1,2,1123,0,0,2,1,1,1,1
11252109,2109,9,1,32,7,0,1,5,7,5,5,2,1125,0,0,4,5,2,2,1
11262109,2109,9,1,32,6,1,1,6,5,1,1,2,1126,1,1,6,7,2,2,1
11282109,2109,9,1,32,1,0,0,5,6,1,2,2,1128,0,0,4,5,1,1,1
11312109,2109,9,1,32,5,0,0,1,3,1,1,2,1131,0,0,1,2,1,1,1
11322109,2109,9,1,32,10,0,1,6,6,7,6,2,1132,0,0,3,3,2,1,1
11342109,2109,9,1,32,11,0,0,2,4,1,1,2,1134,0,0,3,3,1,1,1
11352109,2109,9,1,32,4,0,1,1,7,1,1,2,1135,0,0,1,1,1,1,1
11362109,2109,9,1,32,3,0,1,6,7,6,4,2,1136,0,0,3,5,1,1,1
11382109,2109,9,1,32,9,0,0,3,1,1,1,2,1138,0,0,3,4,3,2,1
11392109,2109,9,1,32,12,0,0,4,5,1,1,2,1139,0,1,4,3,5,3,1
11402109,2109,9,1,32,14,0,1,7,7,1,1,2,1140,0,1,6,6,2,1,1
11212111,2111,11,1,32,14,0,0,1,1,1,1,2,1121,0,1,5,6,5,3,1
11222111,2111,11,1,32,8,0,0,3,6,2,2,2,1122,0,1,5,2,6,2,1
11232111,2111,11,1,32,3,0,0,1,1,1,1,2,1123,0,0,1,5,1,2,1
11242111,2111,11,1,32,6,0,0,2,2,2,2,2,1124,0,0,4,3,4,3,1
11252111,2111,11,1,32,13,0,0,1,1,1,1,2,1125,0,0,2,1,2,2,1
11262111,2111,11,1,32,12,0,0,2,4,1,1,2,1126,0,1,5,6,5,4,1
11282111,2111,11,1,32,7,0,0,4,6,1,1,2,1128,0,0,2,1,1,1,1
11312111,2111,11,1,32,11,0,0,3,5,1,2,2,1131,0,1,3,5,5,3,1
11342111,2111,11,1,32,1,0,1,6,4,4,4,2,1134,0,1,7,5,7,4,1
11352111,2111,11,1,32,10,0,0,3,4,1,1,2,1135,0,0,1,1,1,1,1
11362111,2111,11,1,32,9,0,0,3,5,1,1,2,1136,0,1,6,3,7,2,1
11372111,2111,11,1,32,5,0,1,4,5,3,3,2,1137,0,1,4,5,5,1,1
11392111,2111,11,1,32,2,0,0,2,3,1,2,2,1139,0,1,4,4,6,5,1
11402111,2111,11,1,32,4,0,0,4,4,1,2,2,1140,0,1,4,4,6,3,1
11212112,2112,12,1,32,6,0,0,2,2,2,2,2,1121,0,1,2,5,6,3,1
11232112,2112,12,1,32,11,0,0,1,2,2,2,2,1123,0,1,5,3,5,3,1
11242112,2112,12,1,32,14,0,0,3,5,4,2,2,1124,0,1,4,3,6,4,1
11252112,2112,12,1,32,5,0,1,5,5,4,5,2,1125,0,1,5,5,5,4,1
11262112,2112,12,1,32,4,0,1,6,6,6,6,2,1126,1,1,7,7,4,4,1
11312112,2112,12,1,32,3,0,1,3,3,6,4,2,1131,0,1,6,3,7,5,1
11322112,2112,12,1,32,8,0,0,2,4,4,2,2,1132,0,0,4,4,4,4,1
11342112,2112,12,1,32,9,0,1,4,5,5,3,2,1134,0,1,7,7,7,5,1
11352112,2112,12,1,32,2,0,0,2,4,1,1,2,1135,0,0,1,2,2,1,1
11362112,2112,12,1,32,1,0,1,6,5,6,5,2,1136,0,1,6,5,7,4,1
11372112,2112,12,1,32,13,0,0,3,3,3,2,2,1137,0,1,3,3,7,2,1
11382112,2112,12,1,32,7,0,1,4,4,5,6,2,1138,0,1,5,4,7,5,1
11392112,2112,12,1,32,10,0,1,3,3,1,1,2,1139,0,1,6,4,6,6,1
11402112,2112,12,1,32,12,0,1,5,5,1,1,2,1140,0,1,7,6,6,4,1
11212113,2113,13,1,32,2,0,0,3,4,1,1,2,1121,0,1,5,6,3,4,1
11222113,2113,13,1,32,12,0,1,6,6,2,5,2,1122,0,0,3,2,1,1,1
11232113,2113,13,1,32,7,0,1,6,6,2,3,2,1123,0,0,1,4,1,1,1
11242113,2113,13,1,32,10,0,999,6,6,2,3,2,1124,0,1,4,3,4,4,1
11252113,2113,13,1,32,1,0,0,4,6,1,3,2,1125,0,0,4,5,2,2,1
11282113,2113,13,1,32,11,0,0,5,5,2,2,2,1128,0,0,2,1,1,1,1
11322113,2113,13,1,32,4,0,999,7,6,2,4,2,1132,0,0,3,5,2,2,1
11342113,2113,13,1,32,5,0,0,4,4,2,2,2,1134,0,1,5,5,3,2,1
11352113,2113,13,1,32,14,0,0,5,5,2,2,2,1135,0,0,1,3,1,1,1
11362113,2113,13,1,32,13,0,1,6,6,2,5,2,1136,0,0,4,6,2,1,1
11372113,2113,13,1,32,9,0,0,3,3,1,3,2,1137,0,0,2,4,2,1,1
11382113,2113,13,1,32,3,0,0,4,5,1,2,2,1138,0,0,2,3,1,2,1
11392113,2113,13,1,32,6,0,1,5,6,3,4,2,1139,0,1,3,4,6,5,1
11402113,2113,13,1,32,8,0,1,5,5,2,3,2,1140,0,0,2,3,1,1,1
11212114,2114,14,1,32,4,0,0,2,2,1,1,2,1121,0,1,6,6,6,4,1
11222114,2114,14,1,32,14,0,1,5,4,2,1,2,1122,0,1,6,5,7,4,1
11232114,2114,14,1,32,9,0,1,5,5,4,2,2,1123,0,1,4,6,3,3,1
11242114,2114,14,1,32,12,0,1,4,3,1,1,2,1124,0,1,4,4,5,5,1
11252114,2114,14,1,32,3,0,1,4,4,1,1,2,1125,0,1,6,4,6,5,1
11262114,2114,14,1,32,2,0,1,3,3,1,1,2,1126,1,1,5,6,4,2,1
11282114,2114,14,1,32,13,0,0,2,3,1,1,2,1128,0,1,5,3,5,5,1
11312114,2114,14,1,32,1,0,1,5,5,4,4,2,1131,0,1,5,6,3,3,1
11322114,2114,14,1,32,6,0,1,2,2,2,2,2,1132,0,1,6,6,6,6,1
11342114,2114,14,1,32,7,0,1,3,3,5,2,2,1134,0,0,3,2,2,2,1
11372114,2114,14,1,32,11,0,0,2,2,1,1,2,1137,0,1,2,4,5,1,1
11382114,2114,14,1,32,5,0,0,2,2,1,1,2,1138,0,1,6,6,6,5,1
